city,checkin_date,checkout_date,scrape_timestamp,lead_time_days,is_weekend,hotel_name,hotel_url,hotel_id,price_net,log_price,price_original,discount_pct,taxes_and_charges,star_rating,review_score_overall,review_count,review_score_label,distance_to_center_km,neighborhood,breakfast_included,free_cancellation,is_beachfront,has_free_wifi,has_swimming_pool,has_parking,has_air_conditioning,rooms_left_warning,sustainability_level,property_type,score_cleanliness,score_staff,score_facilities,score_comfort,score_value,score_location,score_wifi,has_spa,has_fitness_center,has_restaurant,has_bar,has_airport_shuttle,has_24h_front_desk,pets_allowed,photo_count,full_address,latitude,longitude
Tokyo,2026-10-03,2026-10-04,2026-09-03 10:34:59,29,1,HOTEL MYSTAYS Kamata,https://www.booking.com/hotel/jp/mystays-inn-kamata.html,mystays-inn-kamata,122.0,4.804,122.0,0.0,,3.0,8.2,1428,Very Good,14.1,"Ota Ward, Tokyo (Kamata)",0,1,0,0,0,0,0,0,None,Hotel,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"144-0052 Tokyo-to, Ota-ku Kamata 5-46-5, Japan",35.56003839,139.71601546
Tokyo,2026-10-03,2026-10-04,2026-09-03 10:34:59,29,1,Hotel Will池袋 Adult Only,https://www.booking.com/hotel/jp/hoteruwill.html,hoteruwill,104.0,4.6444,104.0,0.0,,0.0,6.3,192,Standard,5.7,"Toshima, Tokyo (Ikebukuro)",0,1,0,0,0,0,0,0,None,Hotel,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"170-0014 Tokyo-to, 豊島区池袋1-7-31, Japan",35.735167,139.712399
Tokyo,2026-10-03,2026-10-04,2026-09-03 10:34:59,29,1,Hamacho Hotel Tokyo,https://www.booking.com/hotel/jp/hamacho.html,hamacho,272.0,5.6058,272.0,0.0,,3.0,9.1,2041,Wonderful,5.4,"Chuo Ward, Tokyo (Nihonbashi)",0,0,0,0,0,0,1,0,None,Hotel,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"103-0007 Tokyo-to, 3 Chome-20-2 Nihonbashihamacho Chuo-ku, Japan",35.684658,139.789396
Tokyo,2026-10-03,2026-10-04,2026-09-03 10:34:59,29,1,APA Hotel Shimbashi Toranomon,https://www.booking.com/hotel/jp/apa-shinbashi-toranomon.html,apa-shinbashi-toranomon,193.0,5.2627,193.0,0.0,,3.0,7.5,1342,Good,3.0,"Minato, Tokyo (Shinbashi)",0,1,0,0,0,0,1,0,None,Hotel,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"105-0003 Tokyo-to, Minato-ku Nishishinbashi 2-6-9, Japan",35.66684331,139.75317809
Singapore,2026-10-03,2026-10-04,2026-09-03 10:38:03,29,1,Changi Transit Hotel Terminal 1,https://www.booking.com/hotel/sg/aerotel-singapore.html,aerotel-singapore,180.0,5.193,180.0,0.0,36.0,3.0,8.1,5625,Very Good,17.3,"Changi, Singapore",0,1,0,0,0,0,0,0,None,Hotel,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,
Singapore,2026-10-03,2026-10-04,2026-09-03 10:38:03,29,1,ibis budget Singapore Jasmine,https://www.booking.com/hotel/sg/ibis-budget-singapore-jasmine.html,ibis-budget-singapore-jasmine,107.0,4.6728,107.0,0.0,21.0,2.0,8.3,9,Very Good,3.5,"Geylang, Singapore",0,1,0,0,0,0,0,0,None,Hotel,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,
Singapore,2026-10-03,2026-10-04,2026-09-03 10:38:03,29,1,Marina Bay Sands,https://www.booking.com/hotel/sg/marina-bay-sands.html,marina-bay-sands,1023.0,6.9305,1023.0,0.0,204.0,5.0,9.6,15838,Exceptional,1.2,"Marina Bay, Singapore",0,1,0,0,0,0,1,0,None,Hotel,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,
Singapore,2026-10-03,2026-10-04,2026-09-03 10:38:03,29,1,Orchard Rendezvous Hotel by Far East Hospitality,https://www.booking.com/hotel/sg/orchard-parade.html,orchard-parade,214.0,5.366,214.0,0.0,43.0,4.0,8.1,2482,Very Good,3.3,"Orchard, Singapore (Tanglin)",0,0,0,0,0,0,0,0,None,Hotel,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,
Singapore,2026-10-03,2026-10-04,2026-09-03 10:38:03,29,1,ibis budget Singapore Dahlia,https://www.booking.com/hotel/sg/ibis-budget-singapore-dahlia.html,ibis-budget-singapore-dahlia,114.0,4.7362,114.0,0.0,23.0,2.0,7.9,7,Good,4.1,"Geylang, Singapore (Red Light District)",0,1,0,0,0,0,1,0,None,Hotel,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"No. 10, Lorong 20 Geylang, 398730 Singapore, Singapore",1.31229817,103.88124436
Singapore,2026-10-03,2026-10-04,2026-09-03 10:38:03,29,1,V Hotel Lavender,https://www.booking.com/hotel/sg/v-lavender.html,v-lavender,216.0,5.3753,216.0,0.0,43.0,4.0,7.7,5811,Good,2.2,"Lavender, Singapore",0,0,0,0,0,0,1,0,None,Hotel,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"70 Jellicoe Road, Lavender, 208767 Singapore, Singapore",1.3076243,103.86260033
Singapore,2026-10-03,2026-10-04,2026-09-03 10:38:03,29,1,Hotel Mi Rochor,https://www.booking.com/hotel/sg/mi-rochor.html,mi-rochor,223.0,5.4072,223.0,0.0,44.0,4.0,8.3,6872,Very Good,1.5,"Bencoolen, Singapore",0,0,0,0,0,0,1,0,None,Hotel,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"89 Short Street, Bencoolen, 188216 Singapore, Singapore",1.3039302,103.8512903
Singapore,2026-10-03,2026-10-04,2026-09-03 10:38:03,29,1,The Sultan,https://www.booking.com/hotel/sg/the-sultan.html,the-sultan,188.0,5.2364,188.0,0.0,17.0,3.0,8.4,618,Very Good,1.7,"Kampong Glam, Singapore",0,0,0,0,0,0,1,0,None,Hotel,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"101 Jalan Sultan, #01-01, Kampong Glam, 199002 Singapore, Singapore",1.30314349,103.86098832
Singapore,2026-10-03,2026-10-04,2026-09-03 10:38:03,29,1,Hotel Boss,https://www.booking.com/hotel/sg/boss.html,boss,153.0,5.0304,153.0,0.0,31.0,4.0,7.5,11572,Good,1.9,"Kallang, Singapore",1,1,0,0,0,0,1,0,None,Hotel,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"500 Jalan Sultan Road, 199020 Singapore, Singapore",1.30540901,103.86040097
Singapore,2026-10-03,2026-10-04,2026-09-03 10:38:03,29,1,The Snooze Hotel at Bugis,https://www.booking.com/hotel/sg/marrison.html,marrison,94.0,4.5433,94.0,0.0,19.0,3.0,6.4,281,Standard,1.0,"Bugis, Singapore",0,0,0,0,0,0,1,0,None,Hotel,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"103 Beach Road, 189704 Singapore, Singapore",1.29783677,103.85722786
Singapore,2026-10-03,2026-10-04,2026-09-03 10:38:03,29,1,D'Resort @ Downtown East,https://www.booking.com/hotel/sg/d-39-resort-downtown-east.html,d-39-resort-downtown-east,282.0,5.6419,282.0,0.0,25.0,4.0,8.0,4022,Very Good,15.2,Singapore,0,1,0,0,0,0,0,0,None,Resort,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"1 Pasir Ris Close, 519599 Singapore, Singapore",1.37990496,103.95503896
Singapore,2026-10-03,2026-10-04,2026-09-03 10:38:03,29,1,Amara Singapore,https://www.booking.com/hotel/sg/amara-singapore.html,amara-singapore,250.0,5.5215,250.0,0.0,50.0,5.0,8.7,3773,Standard,2.0,"Downtown Singapore, Singapore (Shenton Way)",0,0,0,0,0,0,1,0,None,Hotel,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"165 Tanjong Pagar Road, 088539 Singapore, Singapore",1.27511077,103.8435325
Singapore,2026-10-03,2026-10-04,2026-09-03 10:38:03,29,1,Mercure ICON Singapore City Centre,https://www.booking.com/hotel/sg/icon-singapore.html,icon-singapore,225.0,5.4161,225.0,0.0,45.0,4.0,8.1,6396,Very Good,1.0,"Outram, Singapore",0,0,0,0,0,0,1,0,None,Hotel,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"8 Club Street, #01-03, 069472 Singapore, Singapore",1.2832064,103.847375
Singapore,2026-10-03,2026-10-04,2026-09-03 10:38:03,29,1,Newly Renovated - Days Inn by Wyndham Singapore Novena,https://www.booking.com/hotel/sg/value-thomson.html,value-thomson,120.0,4.7875,120.0,0.0,24.0,3.0,7.4,205,Good,4.2,"Novena, Singapore",0,1,0,0,0,0,0,0,None,Hotel,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"592 Balestier Road, Novena, 329901 Singapore, Singapore",1.32683457,103.84294242
Singapore,2026-10-03,2026-10-04,2026-09-03 10:38:03,29,1,ibis budget Singapore Olive,https://www.booking.com/hotel/sg/ibis-budget-singapore-olive.html,ibis-budget-singapore-olive,107.0,4.6728,107.0,0.0,21.0,2.0,7.3,9,Good,3.7,"Geylang, Singapore (Red Light District)",0,1,0,0,0,0,0,0,None,Hotel,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"No. 10, Lorong 10 Geylang, 399043 Singapore, Singapore",1.31149908,103.87761533
Singapore,2026-10-03,2026-10-04,2026-09-03 10:38:03,29,1,Hotel Mi Bencoolen,https://www.booking.com/hotel/sg/mi.html,mi,206.0,5.3279,206.0,0.0,41.0,4.0,8.1,5532,Very Good,1.0,"Bencoolen, Singapore",0,0,0,0,0,0,1,0,None,Hotel,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"41 Bencoolen Street, Bencoolen, 189623 Singapore, Singapore",1.2989872,103.8502288
Singapore,2026-10-03,2026-10-04,2026-09-03 10:38:03,29,1,Straits Heritage Hostel,https://www.booking.com/hotel/sg/straits-heritage-hostel.html,straits-heritage-hostel,258.0,5.553,258.0,0.0,,0.0,7.8,136,Good,0.5,"Boat Quay, Singapore",0,0,0,0,0,0,1,0,None,Hostel,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"49 South Bridge Road, 058681 Singapore, Singapore",1.2873026,103.8483817
Singapore,2026-10-03,2026-10-04,2026-09-03 10:38:03,29,1,Park View Hotel,https://www.booking.com/hotel/sg/park-view.html,park-view,173.0,5.1533,173.0,0.0,34.0,3.0,7.8,4202,Good,0.9,"Bugis, Singapore",0,1,0,0,0,0,1,0,None,Hotel,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"81 Beach Road, 189692 Singapore, Singapore",1.29706449,103.85655731
Singapore,2026-10-03,2026-10-04,2026-09-03 10:38:03,29,1,V Hotel Bencoolen,https://www.booking.com/hotel/sg/v-bencoolen.html,v-bencoolen,150.0,5.0106,150.0,0.0,30.0,4.0,8.2,5728,Very Good,1.0,"Bencoolen, Singapore",0,0,0,0,0,0,1,0,None,Hotel,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"48 Bencoolen Street, Bencoolen, 189627 Singapore, Singapore",1.29913864,103.85048345
Singapore,2026-10-03,2026-10-04,2026-09-03 10:38:03,29,1,Hotel Grand Pacific,https://www.booking.com/hotel/sg/allson-singapore.html,allson-singapore,143.0,4.9628,143.0,0.0,28.0,4.0,7.7,1780,Good,0.8,"Victoria, Singapore",0,0,0,0,0,0,1,0,None,Hotel,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"101 Victoria Street, Victoria, 188018 Singapore, Singapore",1.29734873,103.85283709
Singapore,2026-10-03,2026-10-04,2026-09-03 10:38:03,29,1,Crowne Plaza Changi Airport by IHG,https://www.booking.com/hotel/sg/crowne-plaza-changi-airport.html,crowne-plaza-changi-airport,330.0,5.7991,330.0,0.0,66.0,5.0,9.0,8285,Wonderful,16.6,"Changi, Singapore",0,0,0,0,1,0,1,0,None,Hotel,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"75 Airport Boulevard (Terminal 3), Changi, 819664 Singapore, Singapore",1.35647021,103.98555279
Singapore,2026-10-03,2026-10-04,2026-09-03 10:38:03,29,1,YOTELAIR Singapore Changi Airport Landside,https://www.booking.com/hotel/sg/yotelair-singapore-changi-airport.html,yotelair-singapore-changi-airport,196.0,5.2781,196.0,0.0,39.0,4.0,7.3,4556,Good,16.0,"Changi, Singapore",0,1,0,0,0,0,0,0,None,Hotel,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"78 Airport Boulevard Level 4 #04-280 Jewel Changi Airport, Changi, 819666 Singapore, Singapore",1.347455,103.984335
Singapore,2026-10-03,2026-10-04,2026-09-03 10:38:03,29,1,Furama City Centre,https://www.booking.com/hotel/sg/furama-city-centre.html,furama-city-centre,168.0,5.124,168.0,0.0,33.0,4.0,7.8,3164,Good,1.0,"Pearl's Hill, Singapore",0,0,0,0,0,0,1,0,None,Hotel,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"60 Eu Tong Sen Street, Pearl's Hill, 059804 Singapore, Singapore",1.28642151,103.84442836
Singapore,2026-10-03,2026-10-04,2026-09-03 10:38:03,29,1,Furama RiverFront,https://www.booking.com/hotel/sg/furama-riverfront.html,furama-riverfront,143.0,4.9628,143.0,0.0,28.0,4.0,7.6,3037,Good,1.8,"Robertson Quay, Singapore",0,0,0,0,0,0,0,0,None,Hotel,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"405 Havelock Road, Robertson Quay, 169633 Singapore, Singapore",1.28772741,103.83590698
Singapore,2026-10-03,2026-10-04,2026-09-03 10:38:03,29,1,The Snooze Hotel Marine Parade,https://www.booking.com/hotel/sg/reddoorz-near-marine-parade-central.html,reddoorz-near-marine-parade-central,78.0,4.3567,78.0,0.0,16.0,3.0,6.7,925,Standard,7.0,"East Coast, Singapore (East Coast)",0,0,0,0,0,0,0,0,None,Hotel,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"400 East Coast Road, 428994 Singapore, Singapore",1.308826,103.911987
Singapore,2026-10-03,2026-10-04,2026-09-03 10:38:12,29,1,Aura Hotel Purvis,https://www.booking.com/hotel/sg/nova-bugis-newly-renovated.html,nova-bugis-newly-renovated,141.0,4.9488,141.0,0.0,,0.0,6.9,36,Standard,0.8,"Bugis, Singapore",0,0,0,0,0,0,1,0,None,Hotel,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"14 Purvis Street Singapore 188593, 188593 Singapore, Singapore",1.29644002,103.85536789
Singapore,2026-10-03,2026-10-04,2026-09-03 10:38:12,29,1,Owen House by Hmlet,https://www.booking.com/hotel/sg/owen-house-by-hmlet.html,owen-house-by-hmlet,230.0,5.4381,230.0,0.0,21.0,4.0,7.7,2744,Good,2.4,"Farrer Park, Singapore",0,0,0,0,0,0,1,0,None,Hotel,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"2 Owen Road, Farrer Park, 218842 Singapore, Singapore",1.3116084,103.85499618
Singapore,2026-10-03,2026-10-04,2026-09-03 10:38:12,29,1,One Farrer Hotel,https://www.booking.com/hotel/sg/one-farrer-amp-spa.html,one-farrer-amp-spa,298.0,5.6971,298.0,0.0,59.0,5.0,8.8,1233,Standard,2.5,"Farrer Park, Singapore",0,0,0,0,0,0,1,0,None,Hotel,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"1 Farrer Park Station Road, Farrer Park, 217562 Singapore, Singapore",1.31314284,103.85448396
Singapore,2026-10-03,2026-10-04,2026-09-03 10:38:12,29,1,Hotel Waterloo Singapore - Handwritten Collection,https://www.booking.com/hotel/sg/waterloo-singapore-handwritten-collection.html,waterloo-singapore-handwritten-collection,252.0,5.5294,252.0,0.0,50.0,4.0,8.8,1245,Standard,1.0,"Victoria, Singapore",0,0,0,0,0,0,1,0,None,Hotel,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"78 Waterloo Street, 189870 Singapore, Singapore",1.2993,103.85162
Singapore,2026-10-03,2026-10-04,2026-09-03 10:38:12,29,1,Hotel Calmo Hamilton,https://www.booking.com/hotel/sg/calmo-hamilton.html,calmo-hamilton,121.0,4.7958,121.0,0.0,24.0,3.0,6.9,142,Standard,2.6,"Lavender, Singapore (Jalan Besar)",0,0,0,0,0,0,1,0,None,Hotel,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"40 Hamilton Road, 209210 Singapore, Singapore",1.3116529,103.8614671
Singapore,2026-10-03,2026-10-04,2026-09-03 10:38:12,29,1,Hotel 81 Bugis,https://www.booking.com/hotel/sg/81-bugis.html,81-bugis,102.0,4.625,102.0,0.0,20.0,2.0,6.8,513,Standard,0.8,"Bugis, Singapore",0,0,0,0,0,0,1,0,None,Hotel,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"31 Middle Road, 188995 Singapore, Singapore",1.29696527,103.85570973
Singapore,2026-10-03,2026-10-04,2026-09-03 10:38:12,29,1,ibis budget Singapore Bugis,https://www.booking.com/hotel/sg/ibis-budget-singapore-bugis.html,ibis-budget-singapore-bugis,129.0,4.8598,129.0,0.0,26.0,2.0,7.7,2211,Good,0.8,"Bugis, Singapore",0,0,0,0,0,0,1,0,None,Hotel,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"33 Middle Road, 188942 Singapore, Singapore",1.29713421,103.85561317
Singapore,2026-10-03,2026-10-04,2026-09-03 10:38:12,29,1,Republic of Singapore Yacht Club,https://www.booking.com/hotel/sg/republic-of-singapore-yacht-club.html,republic-of-singapore-yacht-club,124.0,4.8203,124.0,0.0,11.0,0.0,8.2,641,Very Good,9.9,"Queenstown, Singapore",0,0,0,0,0,0,1,0,None,Hotel,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"52 West Coast Ferry Road, 126887 Singapore, Singapore",1.29262001,103.76270947
Singapore,2026-10-03,2026-10-04,2026-09-03 10:38:12,29,1,"STORIES Joo Chiat, a Hotel by Cove - Paya Lebar, Singapore - NEWLY RENOVATED",https://www.booking.com/hotel/sg/stories-joo-chiat-a-by-cove-paya-lebar-singapore-newly-renovated.html,stories-joo-chiat-a-by-cove-paya-lebar-singapore-newly-renovated,95.0,4.5539,95.0,0.0,9.0,3.0,7.5,754,Good,5.9,"Geylang, Singapore",0,0,0,0,0,0,0,0,None,Hotel,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"51 Joo Chiat Road, 427373 Singapore, Singapore",1.3150011,103.8985851
Singapore,2026-10-03,2026-10-04,2026-09-03 10:38:12,29,1,"Four Points by Sheraton Singapore, Jurong",https://www.booking.com/hotel/sg/four-points-by-sheraton-singapore-jurong.html,four-points-by-sheraton-singapore-jurong,157.0,5.0562,157.0,0.0,31.0,4.0,8.4,686,Very Good,13.3,"Jurong East, Singapore",0,1,0,0,0,0,1,0,None,Hotel,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"2 Town Hall Link, Jurong East, 608516 Singapore, Singapore",1.33175022,103.73958203
Singapore,2026-10-03,2026-10-04,2026-09-03 10:38:12,29,1,Harbour Ville Hotel,https://www.booking.com/hotel/sg/harbour-ville.html,harbour-ville,98.0,4.585,98.0,0.0,20.0,3.0,7.3,673,Good,3.3,"Bukit Merah, Singapore",0,0,0,0,0,0,0,0,None,Hotel,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"512 Kampong Bahru Road, near Chinatown, 099448 Singapore, Singapore",1.2725499,103.82785767
Singapore,2026-10-03,2026-10-04,2026-09-03 10:38:12,29,1,JEN Singapore Orchardgateway by Shangri-La,https://www.booking.com/hotel/sg/jen-orchardgateway-singapore.html,jen-orchardgateway-singapore,315.0,5.7526,315.0,0.0,63.0,4.0,8.8,6230,Standard,1.8,"Orchard, Singapore",0,1,0,0,0,0,1,0,None,Hotel,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"277 Orchard Road #10-01, Orchard, 238858 Singapore, Singapore",1.300542,103.839192
Singapore,2026-10-03,2026-10-04,2026-09-03 10:38:12,29,1,Value Hotel Nice,https://www.booking.com/hotel/sg/value-nice.html,value-nice,92.0,4.5218,92.0,0.0,18.0,2.0,7.2,616,Good,3.6,"Novena, Singapore",0,1,0,0,0,0,0,0,None,Hotel,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"302 Balestier Road, Novena, 329738 Singapore, Singapore",1.32321187,103.85259569
Singapore,2026-10-03,2026-10-04,2026-09-03 10:38:12,29,1,The Pod at Beach Road Boutique Capsule Hotel,https://www.booking.com/hotel/sg/the-pod-boutique-capsule.html,the-pod-boutique-capsule,87.0,4.4659,87.0,0.0,17.0,2.0,8.2,769,Very Good,1.5,"Kampong Glam, Singapore",0,1,0,0,0,0,1,0,None,Hotel,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"289 Beach Road, #03-01, Kampong Glam, 199552 Singapore, Singapore",1.30089906,103.86056185
Singapore,2026-10-03,2026-10-04,2026-09-03 10:38:12,29,1,Hotel 81 Tristar,https://www.booking.com/hotel/sg/81-tristar.html,81-tristar,112.0,4.7185,112.0,0.0,22.0,3.0,7.7,1459,Good,5.8,"Geylang, Singapore",0,1,0,0,0,0,0,0,None,Hotel,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"1 Onan Road, 424780 Singapore, Singapore",1.31560178,103.8972652
Singapore,2026-10-03,2026-10-04,2026-09-03 10:38:12,29,1,Link Hotel Singapore,https://www.booking.com/hotel/sg/link-singapore.html,link-singapore,144.0,4.9698,144.0,0.0,29.0,4.0,7.1,84,Good,2.0,"Tiong Bahru, Singapore",0,1,0,0,0,0,0,0,None,Hotel,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"51 Tiong Bahru Road, Tiong Bahru, 168733 Singapore, Singapore",1.28386332,103.8350299
Singapore,2026-10-03,2026-10-04,2026-09-03 10:38:12,29,1,Hotel 81 Elegance,https://www.booking.com/hotel/sg/elegance-singapore.html,elegance-singapore,91.0,4.5109,91.0,0.0,18.0,2.0,6.2,669,Standard,2.6,"Lavender, Singapore (Jalan Besar)",0,1,0,0,0,0,1,0,None,Hotel,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"30 Foch Road, Lavender, 209276 Singapore, Singapore",1.31244029,103.86006832
Singapore,2026-10-03,2026-10-04,2026-09-03 10:38:12,29,1,Santa Grand Hotel East Coast a NuVe Group Collection,https://www.booking.com/hotel/sg/santa-grand-east-coast.html,santa-grand-east-coast,113.0,4.7274,113.0,0.0,22.0,4.0,8.3,1132,Very Good,6.2,"Katong, Singapore (East Coast)",0,0,0,0,0,0,0,0,None,Hotel,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"171 East Coast Road , Katong, 428877 Singapore, Singapore",1.30660264,103.90573829
Singapore,2026-10-03,2026-10-04,2026-09-03 10:38:12,29,1,Mondrian Singapore Duxton,https://www.booking.com/hotel/sg/mondrian-singapore-duxton.html,mondrian-singapore-duxton,329.0,5.7961,329.0,0.0,65.0,5.0,8.8,5358,Standard,1.7,"Chinatown, Singapore",0,0,0,0,0,0,1,0,None,Hotel,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"16A Duxton Hill, Chinatown, 89970 Singapore, Singapore",1.27881,103.84192
Singapore,2026-10-03,2026-10-04,2026-09-03 10:38:12,29,1,Park Avenue Rochester,https://www.booking.com/hotel/sg/park-avenue-rochester.html,park-avenue-rochester,168.0,5.124,168.0,0.0,33.0,4.0,7.7,342,Good,7.2,"Queenstown, Singapore",0,0,0,0,0,0,1,0,None,Hotel,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"31 Rochester Drive, 138637 Singapore, Singapore",1.30489452,103.78881276
Singapore,2026-10-03,2026-10-04,2026-09-03 10:38:12,29,1,Momentus Hotel Alexandra,https://www.booking.com/hotel/sg/momentus-alexandra.html,momentus-alexandra,144.0,4.9698,144.0,0.0,29.0,4.0,8.6,219,Standard,5.2,"Bukit Merah, Singapore",0,1,0,0,0,0,0,0,None,Hotel,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"323 Alexandra Road, 159972 Singapore, Singapore",1.287669,103.805331
Singapore,2026-10-03,2026-10-04,2026-09-03 10:38:12,29,1,Hotel Clover 7,https://www.booking.com/hotel/sg/clover-7.html,clover-7,96.0,4.5643,96.0,0.0,19.0,3.0,7.3,1009,Good,0.6,"Boat Quay, Singapore",0,0,0,0,0,0,1,0,None,Hotel,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"7 Hongkong Street, Boat Quay, 059650 Singapore, Singapore",1.2874151,103.84771993
Singapore,2026-10-03,2026-10-04,2026-09-03 10:38:12,29,1,Studio M Hotel Singapore,https://www.booking.com/hotel/sg/studio-m.html,studio-m,168.0,5.124,168.0,0.0,34.0,4.0,7.6,2230,Good,1.4,"Robertson Quay, Singapore",0,1,0,0,0,0,0,0,None,Hotel,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"3 Nanson Road, Robertson Quay, 238910 Singapore, Singapore",1.2911115,103.83927852
Singapore,2026-10-03,2026-10-04,2026-09-03 10:38:12,29,1,ibis budget Singapore Mount Faber,https://www.booking.com/hotel/sg/fragrance-royal.html,fragrance-royal,117.0,4.7622,117.0,0.0,23.0,2.0,7.1,348,Good,4.8,"Bukit Merah, Singapore",0,0,0,0,0,0,1,0,None,Hotel,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"400 Telok Blangah Road, 098838 Singapore, Singapore",1.26989248,103.81411403
Singapore,2026-10-03,2026-10-04,2026-09-03 10:38:12,29,1,Hotel 1900 Chinatown,https://www.booking.com/hotel/sg/1900.html,1900,141.0,4.9488,141.0,0.0,28.0,4.0,8.1,3131,Very Good,1.1,"Chinatown, Singapore",0,0,0,0,0,0,1,0,None,Hotel,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"46-50 Mosque Street, Chinatown, 059526 Singapore, Singapore",1.28414393,103.84436444
Rome,2026-10-03,2026-10-04,2026-09-03 10:40:37,29,1,Circle6 Rome,https://www.booking.com/hotel/it/circle6-rome.html,circle6-rome,740.0,6.6067,740.0,0.0,17.0,4.0,9.3,400,Wonderful,0.8,"Spagna, Rome",0,0,0,0,0,0,1,0,None,Hotel,,,,,,,,,,,,,,,,,,
Rome,2026-10-03,2026-10-04,2026-09-03 10:40:37,29,1,Dimora Laudice Caracciolo - Vatican Secret Garden,https://www.booking.com/hotel/it/dimora-laudice-caracciolo-vatican-secret-garden.html,dimora-laudice-caracciolo-vatican-secret-garden,311.0,5.7398,311.0,0.0,89.0,0.0,,0,No reviews,3.0,"Trionfale, Rome",0,1,0,0,0,0,1,0,None,Apartment,,,,,,,,,,,,,,,,,,
Rome,2026-10-03,2026-10-04,2026-09-03 10:40:37,29,1,Orazio Palace Hotel,https://www.booking.com/hotel/it/opalace.html,opalace,525.0,6.2634,525.0,0.0,17.0,4.0,9.0,1105,Wonderful,1.8,"Vaticano Prati, Rome",1,0,0,0,0,0,1,0,None,Hotel,,,,,,,,,,,,,,,,,,
